tm,DVm,PVm
3.870000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
3.880000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
3.890000000000000000e+02,1.000000000000000000e+00,2.529999999999999472e-01
3.900000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
3.910000000000000000e+02,1.000000000000000000e+00,2.537499999999999756e-01
3.920000000000000000e+02,1.000000000000000000e+00,2.552500000000000324e-01
3.930000000000000000e+02,1.000000000000000000e+00,2.512499999999999178e-01
3.940000000000000000e+02,1.000000000000000000e+00,2.504999999999998894e-01
3.950000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
3.960000000000000000e+02,1.000000000000000000e+00,2.472500000000000253e-01
3.970000000000000000e+02,1.000000000000000000e+00,2.447499999999999676e-01
3.980000000000000000e+02,1.000000000000000000e+00,2.417500000000000482e-01
3.990000000000000000e+02,1.000000000000000000e+00,2.417500000000000482e-01
4.000000000000000000e+02,1.000000000000000000e+00,2.439999999999999392e-01
4.010000000000000000e+02,1.000000000000000000e+00,2.432499999999999107e-01
4.020000000000000000e+02,1.000000000000000000e+00,2.424999999999998823e-01
4.030000000000000000e+02,1.000000000000000000e+00,2.417500000000000482e-01
4.040000000000000000e+02,1.000000000000000000e+00,2.432499999999999107e-01
4.050000000000000000e+02,1.000000000000000000e+00,2.480000000000000537e-01
4.060000000000000000e+02,1.000000000000000000e+00,2.480000000000000537e-01
4.070000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
4.080000000000000000e+02,1.000000000000000000e+00,2.529999999999999472e-01
4.090000000000000000e+02,1.000000000000000000e+00,2.562499999999999778e-01
4.100000000000000000e+02,1.000000000000000000e+00,2.529999999999999472e-01
4.110000000000000000e+02,1.000000000000000000e+00,2.570000000000000062e-01
4.120000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.130000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.140000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.150000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.160000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.170000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.180000000000000000e+02,1.000000000000000000e+00,2.584999999999998965e-01
4.190000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.200000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.210000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.220000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.230000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.240000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.250000000000000000e+02,1.000000000000000000e+00,2.584999999999998965e-01
4.260000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.270000000000000000e+02,1.000000000000000000e+00,2.584999999999998965e-01
4.280000000000000000e+02,1.000000000000000000e+00,2.592499999999999249e-01
4.290000000000000000e+02,1.000000000000000000e+00,2.584999999999998965e-01
4.300000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.310000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.320000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.330000000000000000e+02,1.000000000000000000e+00,2.584999999999998965e-01
4.340000000000000000e+02,1.000000000000000000e+00,2.584999999999998965e-01
4.350000000000000000e+02,1.000000000000000000e+00,2.592499999999999249e-01
4.360000000000000000e+02,1.000000000000000000e+00,2.584999999999998965e-01
4.370000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.380000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.390000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.400000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.410000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.420000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.430000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.440000000000000000e+02,1.000000000000000000e+00,2.609999999999999543e-01
4.450000000000000000e+02,1.000000000000000000e+00,2.584999999999998965e-01
4.460000000000000000e+02,1.000000000000000000e+00,2.584999999999998965e-01
4.470000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.480000000000000000e+02,1.000000000000000000e+00,2.625000000000000111e-01
4.490000000000000000e+02,1.000000000000000000e+00,2.650000000000000133e-01
4.500000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
4.510000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
4.520000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
4.530000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
4.540000000000000000e+02,1.000000000000000000e+00,2.664999999999999036e-01
4.550000000000000000e+02,1.000000000000000000e+00,2.664999999999999036e-01
4.560000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
4.570000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
4.580000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
4.590000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
4.600000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
4.610000000000000000e+02,1.000000000000000000e+00,2.634999999999999565e-01
4.620000000000000000e+02,1.000000000000000000e+00,2.625000000000000111e-01
4.630000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.640000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.650000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.660000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.670000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.680000000000000000e+02,1.000000000000000000e+00,2.552500000000000324e-01
4.690000000000000000e+02,1.000000000000000000e+00,2.570000000000000062e-01
4.700000000000000000e+02,1.000000000000000000e+00,2.545000000000000040e-01
4.710000000000000000e+02,1.000000000000000000e+00,2.504999999999998894e-01
4.720000000000000000e+02,1.000000000000000000e+00,2.504999999999998894e-01
4.730000000000000000e+02,1.000000000000000000e+00,2.512499999999999178e-01
4.740000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
4.750000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
4.760000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
4.770000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
4.780000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
4.790000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
4.800000000000000000e+02,1.000000000000000000e+00,2.504999999999998894e-01
4.810000000000000000e+02,1.000000000000000000e+00,2.512499999999999178e-01
4.820000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
4.830000000000000000e+02,1.000000000000000000e+00,2.504999999999998894e-01
4.840000000000000000e+02,1.000000000000000000e+00,2.537499999999999756e-01
4.850000000000000000e+02,1.000000000000000000e+00,2.545000000000000040e-01
4.860000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.870000000000000000e+02,1.000000000000000000e+00,2.570000000000000062e-01
4.880000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.890000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.900000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.910000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.920000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.930000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.940000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
4.950000000000000000e+02,1.000000000000000000e+00,2.592499999999999249e-01
4.960000000000000000e+02,1.000000000000000000e+00,2.625000000000000111e-01
4.970000000000000000e+02,1.000000000000000000e+00,2.642499999999999849e-01
4.980000000000000000e+02,1.000000000000000000e+00,2.634999999999999565e-01
4.990000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.000000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.010000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.020000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.030000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.040000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.050000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.060000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.070000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.080000000000000000e+02,1.000000000000000000e+00,2.642499999999999849e-01
5.090000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
5.100000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
5.110000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
5.120000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
5.130000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
5.140000000000000000e+02,1.000000000000000000e+00,2.609999999999999543e-01
5.150000000000000000e+02,1.000000000000000000e+00,2.650000000000000133e-01
5.160000000000000000e+02,1.000000000000000000e+00,2.650000000000000133e-01
5.170000000000000000e+02,1.000000000000000000e+00,2.592499999999999249e-01
5.180000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
5.190000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
5.200000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
5.210000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
5.220000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
5.230000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
5.240000000000000000e+02,1.000000000000000000e+00,2.577500000000000346e-01
5.250000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.260000000000000000e+02,1.000000000000000000e+00,2.650000000000000133e-01
5.270000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.280000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.290000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.300000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.310000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.320000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.330000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.340000000000000000e+02,1.000000000000000000e+00,2.664999999999999036e-01
5.350000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.360000000000000000e+02,1.000000000000000000e+00,2.682499999999999329e-01
5.370000000000000000e+02,1.000000000000000000e+00,2.714999999999999636e-01
5.380000000000000000e+02,1.000000000000000000e+00,2.697499999999999898e-01
5.390000000000000000e+02,1.000000000000000000e+00,2.714999999999999636e-01
5.400000000000000000e+02,1.000000000000000000e+00,2.714999999999999636e-01
5.410000000000000000e+02,1.000000000000000000e+00,2.722499999999999920e-01
5.420000000000000000e+02,1.000000000000000000e+00,2.689999999999999614e-01
5.430000000000000000e+02,1.000000000000000000e+00,2.707499999999999352e-01
5.440000000000000000e+02,1.000000000000000000e+00,2.730000000000000204e-01
5.450000000000000000e+02,1.000000000000000000e+00,2.707499999999999352e-01
5.460000000000000000e+02,1.000000000000000000e+00,2.664999999999999036e-01
5.470000000000000000e+02,1.000000000000000000e+00,2.674999999999999045e-01
5.480000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.490000000000000000e+02,1.000000000000000000e+00,2.682499999999999329e-01
5.500000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.510000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.520000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.530000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.540000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.550000000000000000e+02,1.000000000000000000e+00,2.664999999999999036e-01
5.560000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.570000000000000000e+02,1.000000000000000000e+00,2.657500000000000417e-01
5.580000000000000000e+02,1.000000000000000000e+00,2.664999999999999036e-01
5.590000000000000000e+02,1.000000000000000000e+00,2.682499999999999329e-01
5.600000000000000000e+02,1.000000000000000000e+00,2.689999999999999614e-01
5.610000000000000000e+02,1.000000000000000000e+00,2.714999999999999636e-01
5.620000000000000000e+02,1.000000000000000000e+00,2.730000000000000204e-01
5.630000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.640000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.650000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.660000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.670000000000000000e+02,1.000000000000000000e+00,2.722499999999999920e-01
5.680000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.690000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.700000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.710000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.720000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.730000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.740000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.750000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.760000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.770000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.780000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
5.790000000000000000e+02,1.000000000000000000e+00,2.747500000000000497e-01
5.800000000000000000e+02,1.000000000000000000e+00,2.747500000000000497e-01
5.810000000000000000e+02,1.000000000000000000e+00,2.787499999999999423e-01
5.820000000000000000e+02,1.000000000000000000e+00,2.787499999999999423e-01
5.830000000000000000e+02,1.000000000000000000e+00,2.810000000000000275e-01
5.840000000000000000e+02,1.000000000000000000e+00,2.810000000000000275e-01
5.850000000000000000e+02,1.000000000000000000e+00,2.810000000000000275e-01
5.860000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
5.870000000000000000e+02,1.000000000000000000e+00,2.827500000000000568e-01
5.880000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
5.890000000000000000e+02,1.000000000000000000e+00,2.842499999999999472e-01
5.900000000000000000e+02,1.000000000000000000e+00,2.859999999999999210e-01
5.910000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
5.920000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
5.930000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
5.940000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
5.950000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
5.960000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
5.970000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
5.980000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
5.990000000000000000e+02,1.000000000000000000e+00,2.892500000000000071e-01
6.000000000000000000e+02,1.000000000000000000e+00,2.892500000000000071e-01
6.010000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.020000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.030000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.040000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.050000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.060000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.070000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.080000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.090000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.100000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.110000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.120000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.130000000000000000e+02,1.000000000000000000e+00,2.874999999999999778e-01
6.140000000000000000e+02,1.000000000000000000e+00,2.882500000000000062e-01
6.150000000000000000e+02,1.000000000000000000e+00,2.882500000000000062e-01
6.160000000000000000e+02,1.000000000000000000e+00,2.892500000000000071e-01
6.170000000000000000e+02,1.000000000000000000e+00,2.834999999999999187e-01
6.180000000000000000e+02,1.000000000000000000e+00,2.827500000000000568e-01
6.190000000000000000e+02,1.000000000000000000e+00,2.827500000000000568e-01
6.200000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.210000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.220000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.230000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.240000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.250000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.260000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.270000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.280000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.290000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.300000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.310000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.320000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.330000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.340000000000000000e+02,1.000000000000000000e+00,2.787499999999999423e-01
6.350000000000000000e+02,1.000000000000000000e+00,2.794999999999999707e-01
6.360000000000000000e+02,1.000000000000000000e+00,2.802499999999999991e-01
6.370000000000000000e+02,1.000000000000000000e+00,2.747500000000000497e-01
6.380000000000000000e+02,1.000000000000000000e+00,2.779999999999999138e-01
6.390000000000000000e+02,1.000000000000000000e+00,2.762499999999999400e-01
6.400000000000000000e+02,1.000000000000000000e+00,2.762499999999999400e-01
6.410000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
6.420000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
6.430000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
6.440000000000000000e+02,1.000000000000000000e+00,2.747500000000000497e-01
6.450000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
6.460000000000000000e+02,1.000000000000000000e+00,2.769999999999999685e-01
6.470000000000000000e+02,1.000000000000000000e+00,2.787499999999999423e-01
6.480000000000000000e+02,1.000000000000000000e+00,2.779999999999999138e-01
6.490000000000000000e+02,1.000000000000000000e+00,2.794999999999999707e-01
6.500000000000000000e+02,1.000000000000000000e+00,2.810000000000000275e-01
6.510000000000000000e+02,1.000000000000000000e+00,2.810000000000000275e-01
6.520000000000000000e+02,1.000000000000000000e+00,2.810000000000000275e-01
6.530000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.540000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.550000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.560000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.570000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.580000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.590000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.600000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.610000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.620000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.630000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.640000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.650000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.660000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.670000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.680000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.690000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.700000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.710000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.720000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.730000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.740000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.750000000000000000e+02,1.000000000000000000e+00,2.827500000000000568e-01
6.760000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.770000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.780000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.790000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.800000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.810000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.820000000000000000e+02,1.000000000000000000e+00,2.820000000000000284e-01
6.830000000000000000e+02,1.000000000000000000e+00,2.834999999999999187e-01
6.840000000000000000e+02,1.000000000000000000e+00,2.859999999999999210e-01
6.850000000000000000e+02,1.000000000000000000e+00,2.892500000000000071e-01
6.860000000000000000e+02,1.000000000000000000e+00,2.874999999999999778e-01
6.870000000000000000e+02,1.000000000000000000e+00,2.892500000000000071e-01
6.880000000000000000e+02,1.000000000000000000e+00,2.874999999999999778e-01
6.890000000000000000e+02,1.000000000000000000e+00,2.882500000000000062e-01
6.900000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.910000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.920000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.930000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.940000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.950000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.960000000000000000e+02,1.000000000000000000e+00,2.907500000000000639e-01
6.970000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
6.980000000000000000e+02,1.000000000000000000e+00,2.947499999999999565e-01
6.990000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.000000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.010000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.020000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.030000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.040000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.050000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.060000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.070000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.080000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.090000000000000000e+02,1.000000000000000000e+00,2.987499999999999045e-01
7.100000000000000000e+02,1.000000000000000000e+00,2.987499999999999045e-01
7.110000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.120000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.130000000000000000e+02,1.000000000000000000e+00,3.012499999999999067e-01
7.140000000000000000e+02,1.000000000000000000e+00,3.027499999999999636e-01
7.150000000000000000e+02,1.000000000000000000e+00,3.019999999999999352e-01
7.160000000000000000e+02,1.000000000000000000e+00,3.052500000000000213e-01
7.170000000000000000e+02,1.000000000000000000e+00,3.060000000000000497e-01
7.180000000000000000e+02,1.000000000000000000e+00,3.044999999999999929e-01
7.190000000000000000e+02,1.000000000000000000e+00,3.060000000000000497e-01
7.200000000000000000e+02,1.000000000000000000e+00,3.060000000000000497e-01
7.210000000000000000e+02,1.000000000000000000e+00,3.060000000000000497e-01
7.220000000000000000e+02,1.000000000000000000e+00,3.060000000000000497e-01
7.230000000000000000e+02,1.000000000000000000e+00,3.060000000000000497e-01
7.240000000000000000e+02,1.000000000000000000e+00,3.044999999999999929e-01
7.250000000000000000e+02,1.000000000000000000e+00,3.004999999999998783e-01
7.260000000000000000e+02,1.000000000000000000e+00,2.987499999999999045e-01
7.270000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.280000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.290000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.300000000000000000e+02,1.000000000000000000e+00,2.987499999999999045e-01
7.310000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.320000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.330000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.340000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.350000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.360000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.370000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.380000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.390000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.400000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.410000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.420000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.430000000000000000e+02,1.000000000000000000e+00,2.980000000000000426e-01
7.440000000000000000e+02,1.000000000000000000e+00,2.907500000000000639e-01
7.450000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.460000000000000000e+02,1.000000000000000000e+00,2.907500000000000639e-01
7.470000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.480000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.490000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.500000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.510000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.520000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.530000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.540000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.550000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.560000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.570000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.580000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.590000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.600000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.610000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.620000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.630000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.640000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.650000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.660000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.670000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.680000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.690000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.700000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.710000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.720000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.730000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
7.740000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
